id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,ciudad,tiene_reviews
40109665,Puerta del Angel,40.41407,-3.72384,Entire home/apt,44.0,30,4,2020-03-18,0.25,10,254,Madrid,1
40110580,Canillas,40.46705,-3.6517,Private room,39.0,2,1,2019-11-24,0.06,9,89,Madrid,1
40110681,Sol,40.41668,-3.70069,Entire home/apt,140.0,2,11,2020-03-02,0.66,1,253,Madrid,1
40110783,Almagro,40.42785,-3.69342,Entire home/apt,68.0,2,2,2020-01-05,0.12,2,209,Madrid,1
40111198,Canillas,40.46536,-3.65004,Private room,36.0,2,1,2019-11-24,0.06,9,90,Madrid,1
40111292,Pradolongo,40.38087,-3.70562,Private room,25.0,2,3,2020-01-22,0.18,1,179,Madrid,1
40112900,Pradolongo,40.38194,-3.70975,Shared room,38.0,30,2,2020-02-24,0.12,3,89,Madrid,1
40113768,Pradolongo,40.38269,-3.70735,Private room,38.0,30,1,2019-12-09,0.06,3,179,Madrid,1
40114350,Pradolongo,40.38267,-3.70898,Private room,28.0,30,3,2020-02-02,0.18,3,89,Madrid,1
40122020,Ciudad Universitaria,40.4631,-3.74832,Entire home/apt,75.0,2,0,,0.0,1,364,Madrid,0
40123744,Berruguete,40.45599,-3.70301,Private room,30.0,2,5,2020-03-03,0.32,2,365,Madrid,1
40123763,Embajadores,40.41261,-3.702,Private room,66.0,1,4,2020-09-28,0.25,11,45,Madrid,1
40124186,Embajadores,40.41284,-3.70315,Private room,79.0,1,0,,0.0,11,45,Madrid,0
40124306,Embajadores,40.41239,-3.70293,Private room,101.0,1,0,,0.0,11,46,Madrid,0
40124374,Embajadores,40.41311,-3.70132,Private room,79.0,1,0,,0.0,11,1,Madrid,0
40124458,Embajadores,40.41241,-3.70198,Private room,131.0,1,0,,0.0,11,45,Madrid,0
40124833,Sol,40.41831,-3.70665,Entire home/apt,64.0,2,15,2021-01-11,1.02,26,102,Madrid,1
40125288,Sol,40.41787,-3.70495,Entire home/apt,66.0,1,0,,0.0,26,217,Madrid,0
40125472,Sol,40.41825,-3.7047,Entire home/apt,71.0,2,2,2020-12-24,0.23,26,197,Madrid,1
40125531,Goya,40.42863,-3.67736,Entire home/apt,143.0,1,19,2021-03-24,1.12,13,343,Madrid,1
40125841,Embajadores,40.41242,-3.70131,Private room,300.0,1,0,,0.0,11,46,Madrid,0
40125909,Universidad,40.42196,-3.70095,Entire home/apt,280.0,2,1,2020-03-01,0.07,1,193,Madrid,1
40126217,Puerta del Angel,40.41257,-3.72575,Entire home/apt,44.0,30,0,,0.0,10,223,Madrid,0
40126626,Puerta del Angel,40.41231,-3.72533,Entire home/apt,44.0,30,3,2020-04-28,0.19,10,0,Madrid,1
40126829,Sol,40.41746,-3.70476,Entire home/apt,71.0,2,0,,0.0,26,228,Madrid,0
40126903,Puerta del Angel,40.41224,-3.72611,Entire home/apt,44.0,30,0,,0.0,10,35,Madrid,0
40126979,Sol,40.41614,-3.70492,Entire home/apt,78.0,2,2,2021-01-24,0.14,26,243,Madrid,1
40127099,Rios Rosas,40.44252,-3.69821,Entire home/apt,105.0,1,10,2020-11-01,0.59,1,87,Madrid,1
40127270,Sol,40.41799,-3.70498,Entire home/apt,75.0,2,4,2020-03-09,0.25,26,261,Madrid,1
40127286,Puerta del Angel,40.41236,-3.72539,Entire home/apt,50.0,30,1,2020-10-18,0.17,10,270,Madrid,1
