id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,ciudad,tiene_reviews
6369,Hispanoamérica,40.45724,-3.67688,Private room,60.0,1,78,2020-09-20,0.58,1,180,Madrid,1
21853,Cármenes,40.40381,-3.7413,Private room,31.0,4,33,2018-07-15,0.42,2,364,Madrid,1
23001,Legazpi,40.3884,-3.69511,Entire home/apt,50.0,15,0,,0.0,7,1,Madrid,0
24805,Universidad,40.42183,-3.70529,Entire home/apt,92.0,5,10,2020-03-01,0.13,1,72,Madrid,1
26825,Legazpi,40.38975,-3.69018,Private room,26.0,2,149,2020-03-12,1.12,1,365,Madrid,1
28200,Legazpi,40.3886,-3.69492,Entire home/apt,85.0,1,3,2012-05-28,0.03,7,365,Madrid,1
30320,Sol,40.41476,-3.70418,Entire home/apt,65.0,5,170,2020-01-04,1.29,3,351,Madrid,1
30959,Embajadores,40.41259,-3.70105,Entire home/apt,54.0,3,8,2017-05-30,0.11,1,0,Madrid,1
37859,Palacio,40.41844,-3.71073,Entire home/apt,1400.0,3,0,,0.0,3,365,Madrid,0
40718,Justicia,40.41969,-3.69736,Entire home/apt,79.0,3,118,2019-07-23,0.91,11,302,Madrid,1
40916,Universidad,40.42247,-3.70577,Entire home/apt,90.0,5,48,2020-01-05,0.38,3,346,Madrid,1
47957,Goya,40.42792,-3.67682,Entire home/apt,82.0,10,55,2018-07-10,0.44,2,319,Madrid,1
59923,Palacio,40.42103,-3.71038,Private room,40.0,1,17,2019-10-05,0.15,1,365,Madrid,1
62423,Justicia,40.41884,-3.69655,Private room,24.0,1,79,2020-09-06,2.21,2,357,Madrid,1
64131,Peñagrande,40.48543,-3.72318,Private room,21.0,2,35,2020-11-30,0.46,2,364,Madrid,1
70059,Universidad,40.42381,-3.71038,Entire home/apt,51.0,5,41,2020-08-26,0.33,1,38,Madrid,1
70316,Palacio,40.42191,-3.71038,Entire home/apt,75.0,28,7,2020-04-30,0.1,1,348,Madrid,1
72150,Embajadores,40.4115,-3.70449,Entire home/apt,139.0,2,108,2020-07-31,0.87,5,180,Madrid,1
74352,Embajadores,40.40864,-3.70884,Entire home/apt,80.0,8,5,2019-08-04,0.11,1,288,Madrid,1
75609,Embajadores,40.40892,-3.69697,Entire home/apt,63.0,3,56,2020-03-04,0.51,1,46,Madrid,1
82481,Recoletos,40.42342,-3.68123,Entire home/apt,63.0,3,108,2017-11-29,0.89,1,0,Madrid,1
84719,Embajadores,40.40866,-3.70374,Entire home/apt,46.0,2,185,2020-03-09,1.53,1,37,Madrid,1
86042,Embajadores,40.40939,-3.69812,Entire home/apt,125.0,2,153,2020-03-05,1.28,5,179,Madrid,1
89954,Palacio,40.41358,-3.71353,Entire home/apt,114.0,2,209,2020-03-11,1.75,1,365,Madrid,1
92920,Justicia,40.42491,-3.69552,Private room,70.0,2,92,2019-12-01,0.76,1,363,Madrid,1
93100,Universidad,40.42378,-3.70248,Private room,45.0,1,643,2020-03-17,5.31,3,289,Madrid,1
96807,Palomeras Bajas,40.38159,-3.65534,Private room,31.0,4,77,2019-07-07,0.64,7,365,Madrid,1
100411,Valverde,40.50044,-3.67032,Entire home/apt,60.0,2,3,2016-06-24,0.05,1,0,Madrid,1
101507,Embajadores,40.40786,-3.70223,Entire home/apt,50.0,3,62,2021-02-28,0.68,4,31,Madrid,1
102040,Pueblo Nuevo,40.43422,-3.64196,Private room,19.0,3,0,,0.0,1,89,Madrid,0
102194,Justicia,40.42318,-3.69748,Entire home/apt,96.0,2,23,2020-03-01,0.19,1,226,Madrid,1
103541,Almagro,40.43815,-3.69764,Entire home/apt,70.0,2,187,2021-04-11,1.57,6,313,Madrid,1
114854,Rios Rosas,40.4382,-3.69389,Entire home/apt,70.0,2,114,2021-02-28,0.98,6,320,Madrid,1
119389,Embajadores,40.40919,-3.70908,Entire home/apt,105.0,3,78,2021-04-11,0.67,7,233,Madrid,1
120293,Palacio,40.41143,-3.70912,Private room,20.0,1,197,2021-04-04,1.68,4,45,Madrid,1
120762,Universidad,40.42231,-3.70482,Private room,32.0,1,222,2020-09-19,1.84,3,262,Madrid,1
123864,Embajadores,40.41001,-3.70704,Entire home/apt,44.0,1,532,2021-04-10,4.46,4,83,Madrid,1
127819,Cortes,40.4141,-3.70289,Entire home/apt,148.0,1,90,2021-02-20,0.86,1,343,Madrid,1
132428,Embajadores,40.41012,-3.69709,Private room,30.0,3,104,2021-01-10,2.21,1,1,Madrid,1
136058,Los Angeles,40.35761,-3.69723,Private room,21.0,1,72,2018-12-16,0.6,1,289,Madrid,1
154224,Cortes,40.41392,-3.70049,Entire home/apt,69.0,3,84,2020-03-09,0.82,8,341,Madrid,1
163429,Trafalgar,40.43765,-3.70408,Entire home/apt,65.0,90,8,2019-03-17,0.07,1,1,Madrid,1
167183,Piovera,40.45575,-3.64912,Private room,45.0,1,23,2020-02-07,0.22,2,363,Madrid,1
170750,Universidad,40.42386,-3.70489,Entire home/apt,91.0,25,190,2018-12-09,1.65,2,340,Madrid,1
171144,Palacio,40.41678,-3.71156,Entire home/apt,120.0,3,11,2021-03-30,0.09,1,1,Madrid,1
177523,Universidad,40.42876,-3.70379,Entire home/apt,72.0,5,13,2021-04-09,0.11,25,233,Madrid,1
177846,Universidad,40.42399,-3.70389,Private room,20.0,3,61,2019-06-30,0.52,4,365,Madrid,1
177850,Universidad,40.42609,-3.70551,Private room,18.0,4,105,2020-03-03,0.93,4,365,Madrid,1
196197,Palacio,40.41235,-3.70967,Entire home/apt,55.0,2,288,2021-02-14,2.46,2,269,Madrid,1
199016,Universidad,40.4257,-3.70383,Private room,28.0,2,25,2020-03-01,0.35,1,364,Madrid,1
199201,Embajadores,40.41319,-3.7024,Private room,75.0,3,149,2020-03-14,1.27,1,364,Madrid,1
200828,Castellana,40.43201,-3.68358,Entire home/apt,214.0,7,0,,0.0,1,365,Madrid,0
201033,Universidad,40.4221,-3.70685,Private room,40.0,1,53,2020-03-01,0.45,3,1,Madrid,1
204570,Cortes,40.4152,-3.69668,Entire home/apt,80.0,5,100,2021-01-03,0.86,1,150,Madrid,1
205199,Universidad,40.42116,-3.70384,Entire home/apt,85.0,3,272,2020-02-07,2.33,2,365,Madrid,1
207275,Casa de Campo,40.42829,-3.72119,Private room,50.0,10,8,2020-01-28,0.08,4,365,Madrid,1
209373,Embajadores,40.41126,-3.70347,Private room,30.0,7,37,2020-04-01,0.33,1,277,Madrid,1
209780,Abrantes,40.37935,-3.73162,Entire home/apt,94.0,2,192,2021-03-30,1.66,1,0,Madrid,1
211444,Canillas,40.45959,-3.64699,Private room,55.0,2,122,2021-04-05,1.06,1,365,Madrid,1
217674,Sol,40.41538,-3.70741,Entire home/apt,101.0,3,207,2021-03-29,1.81,7,316,Madrid,1
219303,Universidad,40.42377,-3.70241,Private room,19.0,1,185,2020-10-11,1.6,3,364,Madrid,1
225462,Cortes,40.41366,-3.69788,Private room,30.0,2,147,2020-03-10,1.3,1,338,Madrid,1
225489,Arapiles,40.43595,-3.70706,Private room,25.0,25,31,2020-03-07,0.3,3,0,Madrid,1
229664,Embajadores,40.4078,-3.70085,Entire home/apt,43.0,2,493,2020-12-23,4.25,3,289,Madrid,1
231861,Trafalgar,40.43699,-3.70037,Private room,61.0,1,0,,0.0,1,0,Madrid,0
240128,Opañel,40.3924,-3.72344,Private room,25.0,5,77,2019-08-09,0.67,2,364,Madrid,1
256004,Sol,40.41428,-3.70767,Entire home/apt,80.0,3,146,2020-02-16,1.32,7,365,Madrid,1
260656,Embajadores,40.40743,-3.70114,Entire home/apt,88.0,7,36,2020-03-31,0.32,1,362,Madrid,1
260951,Valdefuentes,40.47189,-3.62966,Entire home/apt,95.0,3,135,2020-12-19,1.24,4,0,Madrid,1
261878,Universidad,40.42269,-3.70378,Entire home/apt,67.0,3,484,2021-04-07,4.22,1,151,Madrid,1
263748,Valdefuentes,40.47142,-3.62881,Entire home/apt,64.0,4,111,2021-04-11,1.05,4,37,Madrid,1
268275,Embajadores,40.41194,-3.70339,Entire home/apt,79.0,2,57,2019-04-08,0.51,1,104,Madrid,1
280733,Universidad,40.42457,-3.70802,Entire home/apt,110.0,5,32,2019-12-25,0.34,25,184,Madrid,1
281224,Palacio,40.41685,-3.70882,Entire home/apt,68.0,2,106,2021-03-13,1.9,1,163,Madrid,1
282195,Cortes,40.41391,-3.7005,Entire home/apt,71.0,3,47,2020-03-10,0.49,8,340,Madrid,1
282196,Cortes,40.41392,-3.70049,Entire home/apt,59.0,3,72,2020-03-14,0.65,8,341,Madrid,1
282715,Recoletos,40.42432,-3.68329,Entire home/apt,175.0,2,111,2020-03-03,1.02,1,337,Madrid,1
283862,Sol,40.41681,-3.70747,Entire home/apt,106.0,1,32,2020-02-04,0.47,1,0,Madrid,1
287660,Universidad,40.42683,-3.71108,Private room,30.0,1,11,2014-11-08,0.1,2,0,Madrid,1
289555,Cortes,40.41758,-3.69631,Private room,26.0,1,168,2020-10-31,1.81,22,308,Madrid,1
294520,Justicia,40.42226,-3.69959,Private room,50.0,2,25,2020-03-01,0.33,4,0,Madrid,1
294529,Justicia,40.42226,-3.69959,Private room,37.0,4,55,2019-10-24,0.49,4,365,Madrid,1
297017,Cortes,40.41414,-3.69419,Entire home/apt,89.0,3,58,2021-04-05,0.91,6,344,Madrid,1
310333,Embajadores,40.40908,-3.69514,Entire home/apt,61.0,4,108,2021-02-14,1.03,1,333,Madrid,1
310678,Universidad,40.42163,-3.70785,Entire home/apt,68.0,3,311,2019-12-30,2.77,1,263,Madrid,1
315682,Universidad,40.42365,-3.70379,Entire home/apt,172.0,3,208,2020-03-14,1.89,4,0,Madrid,1
316711,Sol,40.41822,-3.70845,Private room,200.0,15,15,2019-09-07,0.25,3,159,Madrid,1
333974,Cortes,40.41392,-3.70049,Entire home/apt,59.0,3,62,2020-03-07,0.59,8,341,Madrid,1
336672,Delicias,40.39516,-3.69309,Entire home/apt,106.0,2,57,2021-04-03,1.4,5,90,Madrid,1
336834,Justicia,40.42242,-3.69562,Entire home/apt,65.0,5,44,2020-03-24,0.4,1,1,Madrid,1
336869,Sol,40.41593,-3.70602,Private room,87.0,2,105,2018-10-09,0.96,2,0,Madrid,1
337292,Ciudad Jardín,40.44663,-3.67625,Private room,35.0,2,7,2017-04-18,0.07,1,0,Madrid,1
339144,Universidad,40.42838,-3.70345,Entire home/apt,64.0,3,124,2019-08-31,1.13,2,258,Madrid,1
339171,Cortes,40.41285,-3.69553,Entire home/apt,82.0,3,157,2020-10-06,1.44,1,304,Madrid,1
339813,Cortes,40.41204,-3.6975,Entire home/apt,80.0,2,2,2013-12-06,0.02,1,364,Madrid,1
341939,Embajadores,40.41037,-3.70018,Entire home/apt,55.0,30,167,2020-03-31,1.51,1,289,Madrid,1
342095,Embajadores,40.41015,-3.69797,Entire home/apt,79.0,5,32,2020-03-05,0.3,2,363,Madrid,1
342557,Ciudad Jardín,40.45005,-3.67569,Private room,70.0,2,55,2019-11-03,0.6,1,343,Madrid,1
342952,Cortes,40.41392,-3.70049,Entire home/apt,59.0,3,116,2020-03-09,1.07,8,340,Madrid,1
345195,Universidad,40.42365,-3.70536,Entire home/apt,89.0,3,4,2019-04-11,0.04,4,0,Madrid,1
345230,Universidad,40.42531,-3.70597,Private room,77.0,3,4,2019-04-11,0.05,4,89,Madrid,1
345233,Universidad,40.42504,-3.704,Private room,77.0,3,4,2018-12-15,0.04,4,89,Madrid,1
345249,Almenara,40.47148,-3.68946,Entire home/apt,166.0,2,28,2019-12-15,0.28,2,325,Madrid,1
347510,Fuente del Berro,40.42881,-3.66605,Entire home/apt,223.0,2,42,2019-09-07,0.39,2,356,Madrid,1
354838,Universidad,40.4249,-3.7097,Entire home/apt,70.0,20,38,2018-07-03,0.35,2,0,Madrid,1
361053,Niño Jesús,40.40988,-3.67503,Entire home/apt,100.0,2,155,2020-09-30,1.41,2,149,Madrid,1
363476,Sol,40.41676,-3.70682,Private room,44.0,2,398,2021-03-07,3.62,1,358,Madrid,1
371532,Palacio,40.41944,-3.70945,Entire home/apt,80.0,2,78,2020-03-05,0.72,1,180,Madrid,1
375472,Acacias,40.40334,-3.70254,Private room,19.0,6,148,2021-04-10,1.41,4,16,Madrid,1
376379,Embajadores,40.41115,-3.69673,Entire home/apt,42.0,1,19,2020-04-30,0.21,2,258,Madrid,1
377151,Fuente del Berro,40.42163,-3.66249,Private room,30.0,1,30,2019-08-05,0.33,2,0,Madrid,1
391795,Entrevías,40.37733,-3.67441,Private room,35.0,2,13,2014-02-23,0.12,2,365,Madrid,1
396532,Sol,40.41959,-3.70373,Entire home/apt,88.0,2,119,2020-02-16,1.1,1,48,Madrid,1
406341,Lista,40.42978,-3.67817,Private room,25.0,3,125,2020-12-23,1.14,1,296,Madrid,1
406697,Cortes,40.41401,-3.70004,Entire home/apt,56.0,2,383,2019-03-23,3.49,1,0,Madrid,1
410699,Sol,40.41737,-3.70015,Entire home/apt,140.0,2,153,2020-03-01,1.4,5,193,Madrid,1
415967,Embajadores,40.40827,-3.70049,Entire home/apt,58.0,2,152,2018-11-25,1.39,1,150,Madrid,1
416705,Entrevías,40.379,-3.67423,Private room,30.0,2,66,2014-07-19,0.6,2,351,Madrid,1
420039,Universidad,40.42738,-3.70635,Entire home/apt,57.0,1,648,2020-12-05,6.0,5,244,Madrid,1
423655,Justicia,40.42719,-3.70142,Entire home/apt,100.0,5,2,2014-09-06,0.02,1,269,Madrid,1
424816,Cuatro Caminos,40.45399,-3.69957,Private room,30.0,90,4,2017-05-31,0.04,2,363,Madrid,1
427407,Embajadores,40.41155,-3.70146,Entire home/apt,65.0,2,7,2015-07-25,0.07,2,323,Madrid,1
429306,Arapiles,40.43028,-3.70732,Entire home/apt,103.0,3,182,2020-09-15,1.7,2,264,Madrid,1
429604,Cortes,40.4135,-3.70145,Entire home/apt,65.0,2,2,2015-06-25,0.02,2,306,Madrid,1
431806,Casa de Campo,40.42827,-3.72226,Private room,30.0,15,102,2020-07-24,0.94,4,322,Madrid,1
435010,Palacio,40.41275,-3.70862,Private room,25.0,2,202,2020-02-16,1.88,1,351,Madrid,1
439715,Justicia,40.42224,-3.69776,Entire home/apt,100.0,2,13,2013-10-27,0.12,1,365,Madrid,1
440596,Trafalgar,40.43015,-3.69864,Entire home/apt,30.0,3,7,2012-09-23,0.07,1,0,Madrid,1
442986,Justicia,40.42389,-3.6977,Entire home/apt,96.0,2,18,2019-12-08,0.17,1,363,Madrid,1
444113,Lucero,40.40182,-3.75334,Private room,25.0,1,0,,0.0,1,365,Madrid,0
449218,Justicia,40.42849,-3.70183,Entire home/apt,49.0,3,287,2020-11-17,2.65,1,197,Madrid,1
456165,Comillas,40.39032,-3.71382,Private room,30.0,2,7,2020-10-24,0.15,1,0,Madrid,1
460898,La Paz,40.48503,-3.69858,Private room,15.0,30,0,,0.0,1,362,Madrid,0
462072,Palacio,40.40869,-3.71073,Entire home/apt,121.0,2,62,2020-07-25,0.57,1,196,Madrid,1
464307,Universidad,40.42186,-3.70341,Entire home/apt,85.0,3,60,2018-04-24,0.55,1,104,Madrid,1
467552,Almagro,40.42859,-3.69521,Entire home/apt,72.0,2,33,2020-01-04,0.31,1,158,Madrid,1
468202,Universidad,40.42123,-3.70133,Entire home/apt,25.0,30,269,2020-10-31,2.49,1,316,Madrid,1
470132,Embajadores,40.41018,-3.70164,Entire home/apt,77.0,3,38,2018-10-28,0.35,1,0,Madrid,1
473112,Justicia,40.42349,-3.70024,Entire home/apt,74.0,12,55,2021-02-28,0.51,1,152,Madrid,1
479718,Rosas,40.43202,-3.60353,Private room,76.0,3,14,2017-01-02,0.13,1,363,Madrid,1
490610,Puerta del Angel,40.40996,-3.72491,Private room,38.0,2,19,2019-08-21,0.18,1,0,Madrid,1
491070,Universidad,40.42885,-3.70479,Entire home/apt,70.0,180,11,2019-07-08,0.1,1,364,Madrid,1
492221,Palacio,40.41322,-3.70949,Entire home/apt,69.0,2,216,2020-03-31,2.07,1,227,Madrid,1
493238,Embajadores,40.40655,-3.70629,Entire home/apt,54.0,4,205,2019-10-28,1.91,1,289,Madrid,1
497706,Jerónimos,40.40808,-3.68338,Entire home/apt,60.0,1,211,2021-03-28,2.02,3,260,Madrid,1
499911,Embajadores,40.41234,-3.70186,Entire home/apt,97.0,4,161,2020-09-30,1.6,1,258,Madrid,1
502918,Cortes,40.41155,-3.69492,Private room,48.0,3,86,2020-04-07,1.43,1,0,Madrid,1
506956,Concepción,40.44117,-3.64841,Entire home/apt,68.0,1,411,2021-03-31,6.51,1,138,Madrid,1
507614,Universidad,40.42323,-3.70434,Entire home/apt,84.0,30,23,2020-01-05,0.22,5,364,Madrid,1
510973,Cortes,40.41412,-3.70057,Private room,46.0,2,4,2017-09-10,0.08,1,365,Madrid,1
514917,Puerta del Angel,40.40445,-3.7398,Private room,31.0,4,27,2018-07-27,0.26,2,363,Madrid,1
515008,Arcos,40.42297,-3.61193,Private room,17.0,10,23,2021-04-10,0.22,4,319,Madrid,1
515339,Palacio,40.4127,-3.7126,Entire home/apt,65.0,3,129,2020-03-01,2.04,1,0,Madrid,1
518208,Arcos,40.42756,-3.61577,Private room,21.0,10,18,2019-12-31,0.18,4,349,Madrid,1
518511,Embajadores,40.41012,-3.70484,Private room,40.0,2,8,2018-06-29,0.09,1,365,Madrid,1
521329,Hispanoamérica,40.45591,-3.68773,Private room,20.0,7,0,,0.0,5,364,Madrid,0
521367,Sol,40.4154,-3.70255,Entire home/apt,75.0,3,121,2020-08-10,1.15,14,99,Madrid,1
522563,Palacio,40.41152,-3.70991,Entire home/apt,76.0,2,91,2021-02-25,1.14,1,179,Madrid,1
524003,Embajadores,40.41327,-3.70223,Private room,65.0,2,379,2021-04-02,3.65,1,365,Madrid,1
526162,Pacífico,40.4057,-3.67605,Private room,19.0,2,1,2012-08-04,0.01,1,0,Madrid,1
526513,Sol,40.41604,-3.70834,Entire home/apt,42.0,2,517,2021-03-10,4.81,1,169,Madrid,1
529690,Palacio,40.41004,-3.71233,Entire home/apt,100.0,2,13,2021-03-28,0.13,1,328,Madrid,1
531677,Universidad,40.42286,-3.70236,Private room,34.0,2,523,2020-03-15,5.02,1,179,Madrid,1
536574,Delicias,40.39317,-3.69358,Entire home/apt,70.0,3,3,2015-10-14,0.04,1,0,Madrid,1
537234,Palos de Moguer,40.40108,-3.69113,Private room,25.0,1,19,2020-07-01,0.18,2,0,Madrid,1
540937,Embajadores,40.40954,-3.70096,Entire home/apt,55.0,1,253,2021-02-08,2.37,3,174,Madrid,1
541406,Costillares,40.46905,-3.66637,Entire home/apt,300.0,5,0,,0.0,1,0,Madrid,0
544736,Hispanoamérica,40.45841,-3.67598,Private room,21.0,2,37,2021-03-31,0.39,3,311,Madrid,1
545174,Gaztambide,40.43474,-3.71233,Entire home/apt,40.0,1,4,2015-06-30,0.04,1,0,Madrid,1
547050,Ibiza,40.42159,-3.67713,Private room,43.0,5,1,2013-07-01,0.01,1,87,Madrid,1
548353,Rios Rosas,40.44599,-3.70334,Entire home/apt,99.0,2,5,2019-03-17,0.16,1,365,Madrid,1
548995,Ibiza,40.419,-3.67774,Entire home/apt,90.0,5,148,2021-02-08,1.43,1,244,Madrid,1
549664,Casco Histórico de Vallecas,40.37057,-3.61511,Private room,50.0,1,1,2015-04-21,0.01,1,180,Madrid,1
552183,Cortes,40.41309,-3.69775,Private room,35.0,2,261,2020-09-09,2.44,1,364,Madrid,1
560941,Recoletos,40.42297,-3.69095,Entire home/apt,134.0,5,24,2020-11-23,0.26,25,241,Madrid,1
565152,Embajadores,40.40683,-3.69932,Entire home/apt,37.0,2,171,2021-04-05,2.07,1,171,Madrid,1
566241,Embajadores,40.40913,-3.699,Entire home/apt,50.0,90,30,2014-03-04,0.29,2,0,Madrid,1
568190,Puerta del Angel,40.41016,-3.72863,Private room,20.0,2,195,2019-03-07,1.92,1,0,Madrid,1
570158,Cuatro Caminos,40.447,-3.70291,Private room,20.0,7,34,2021-02-04,0.33,2,336,Madrid,1
572048,Trafalgar,40.42993,-3.70339,Private room,30.0,3,0,,0.0,1,0,Madrid,0
576487,Casco Histórico de Barajas,40.4739,-3.57583,Entire home/apt,78.0,1,400,2021-03-31,3.86,1,236,Madrid,1
578731,Universidad,40.42551,-3.70812,Entire home/apt,9999.0,2,338,2020-03-15,3.19,5,105,Madrid,1
586726,Casa de Campo,40.42671,-3.72858,Entire home/apt,86.0,30,30,2016-08-18,0.33,2,173,Madrid,1
588382,Embajadores,40.41151,-3.70257,Entire home/apt,190.0,2,5,2014-05-19,0.06,1,0,Madrid,1
588518,Palacio,40.4158,-3.70962,Entire home/apt,165.0,4,56,2020-01-04,0.7,1,277,Madrid,1
590710,San Fermín,40.36701,-3.68667,Private room,50.0,7,57,2019-11-25,0.55,1,362,Madrid,1
598771,Palos de Moguer,40.40661,-3.6952,Entire home/apt,85.0,3,78,2020-03-17,0.83,1,363,Madrid,1
599134,Sol,40.41596,-3.70846,Private room,33.0,30,7,2017-12-05,0.07,1,87,Madrid,1
599885,Justicia,40.42397,-3.69721,Private room,25.0,2,146,2020-03-07,1.38,1,131,Madrid,1
599977,Universidad,40.42675,-3.70683,Entire home/apt,37.0,2,407,2020-03-12,3.85,5,197,Madrid,1
604150,Castellana,40.4312,-3.68502,Entire home/apt,110.0,30,2,2013-09-19,0.02,1,362,Madrid,1
604632,Berruguete,40.457,-3.70436,Private room,23.0,1,41,2020-01-01,0.57,3,365,Madrid,1
605339,Lucero,40.40743,-3.74293,Private room,14.0,3,174,2021-01-10,1.66,3,69,Madrid,1
606923,Aravaca,40.45021,-3.78733,Private room,28.0,2,22,2020-11-22,0.77,2,76,Madrid,1
607548,San Diego,40.39366,-3.66535,Private room,45.0,2,3,2014-04-21,0.03,1,0,Madrid,1
608742,Palacio,40.41744,-3.70873,Entire home/apt,49.0,2,460,2021-04-06,4.34,5,76,Madrid,1
610675,Sol,40.41769,-3.69974,Entire home/apt,70.0,3,7,2015-08-17,0.07,1,0,Madrid,1
616027,Prosperidad,40.43922,-3.67574,Private room,23.0,1,74,2018-09-19,0.71,1,0,Madrid,1
618576,Palacio,40.41771,-3.70925,Entire home/apt,76.0,2,301,2020-10-18,2.88,5,76,Madrid,1
625566,Acacias,40.40349,-3.70418,Entire home/apt,60.0,2,25,2017-01-02,0.27,1,0,Madrid,1
628394,Sol,40.4173,-3.70208,Entire home/apt,279.0,2,75,2020-05-11,0.71,3,104,Madrid,1
631737,Castilla,40.47143,-3.6748,Entire home/apt,75.0,3,1,2012-09-14,0.01,1,132,Madrid,1
642863,Universidad,40.42245,-3.70504,Private room,46.0,4,46,2020-03-15,0.45,3,89,Madrid,1
643471,Embajadores,40.41256,-3.70373,Private room,10.0,3,53,2018-05-16,0.58,2,0,Madrid,1
644656,Pueblo Nuevo,40.42432,-3.6399,Private room,25.0,7,2,2021-02-07,0.11,3,365,Madrid,1
647376,Palacio,40.41163,-3.70822,Entire home/apt,58.0,30,16,2020-03-02,0.17,1,364,Madrid,1
647891,Gaztambide,40.43188,-3.71386,Private room,40.0,2,57,2019-11-23,0.65,1,76,Madrid,1
655514,Pueblo Nuevo,40.42432,-3.6399,Private room,30.0,1,0,,0.0,3,365,Madrid,0
656520,Embajadores,40.40969,-3.70457,Entire home/apt,65.0,5,28,2020-03-08,0.27,1,74,Madrid,1
659887,Pacífico,40.40264,-3.68309,Private room,29.0,14,5,2018-12-30,0.08,2,364,Madrid,1
663761,Casco Histórico de Vallecas,40.37093,-3.62298,Private room,23.0,1,4,2015-12-06,0.06,1,0,Madrid,1
668753,Trafalgar,40.43287,-3.7007,Private room,46.0,4,82,2020-01-29,0.89,2,362,Madrid,1
676566,Pacífico,40.40222,-3.68096,Entire home/apt,75.0,3,90,2020-10-23,0.89,1,1,Madrid,1
678413,Acacias,40.40419,-3.70383,Entire home/apt,70.0,5,23,2019-10-25,0.22,1,363,Madrid,1
680784,Universidad,40.42136,-3.70541,Private room,48.0,3,7,2019-07-31,0.07,1,1,Madrid,1
682889,Embajadores,40.4064,-3.70898,Entire home/apt,90.0,3,0,,0.0,1,365,Madrid,0
683208,Lista,40.43189,-3.67793,Entire home/apt,280.0,5,54,2020-02-01,0.53,11,104,Madrid,1
683969,Puerta Bonita,40.37609,-3.74279,Entire home/apt,20.0,1,1,2015-08-26,0.01,1,0,Madrid,1
684564,Palacio,40.41747,-3.70979,Entire home/apt,108.0,3,137,2019-10-26,1.49,1,0,Madrid,1
685152,Pinar del Rey,40.4696,-3.65012,Entire home/apt,182.0,2,77,2020-12-26,1.24,6,354,Madrid,1
689099,Costillares,40.47444,-3.67135,Private room,40.0,1,15,2017-12-22,0.15,1,0,Madrid,1
691344,Delicias,40.39992,-3.69537,Private room,20.0,2,73,2019-09-16,0.71,3,288,Madrid,1
691458,Delicias,40.40066,-3.69719,Private room,37.0,2,21,2018-10-21,0.29,3,365,Madrid,1
692358,Los Angeles,40.36089,-3.69594,Entire home/apt,88.0,3,176,2021-02-19,1.71,6,179,Madrid,1
692855,Palacio,40.41261,-3.7088,Entire home/apt,75.0,3,222,2020-01-04,2.16,1,106,Madrid,1
694867,Los Angeles,40.35701,-3.69643,Entire home/apt,70.0,3,162,2020-07-31,2.03,6,179,Madrid,1
695909,Universidad,40.4256,-3.70436,Entire home/apt,141.0,2,216,2020-02-20,3.22,1,289,Madrid,1
696928,Lista,40.43003,-3.67429,Shared room,50.0,2,55,2020-03-01,0.98,2,365,Madrid,1
697858,Bellas Vistas,40.45519,-3.706,Private room,35.0,1,47,2020-03-09,1.62,1,0,Madrid,1
704155,Embajadores,40.41389,-3.70461,Entire home/apt,9142.0,3,248,2020-12-16,2.41,6,0,Madrid,1
708275,El Viso,40.44374,-3.68161,Entire home/apt,50.0,270,5,2013-07-28,0.05,2,364,Madrid,1
709208,Sol,40.41697,-3.70732,Entire home/apt,69.0,2,553,2020-03-17,5.33,1,198,Madrid,1
710156,Alameda de Osuna,40.4523,-3.59142,Private room,31.0,1,176,2019-08-09,1.7,3,44,Madrid,1
716292,Universidad,40.42616,-3.70263,Entire home/apt,81.0,10,76,2020-03-02,0.87,1,258,Madrid,1
717313,Palacio,40.41222,-3.71365,Entire home/apt,85.0,2,163,2021-04-07,1.57,1,298,Madrid,1
721377,Valverde,40.50069,-3.68994,Entire home/apt,50.0,7,30,2021-04-09,0.3,1,306,Madrid,1
723088,Justicia,40.42536,-3.69887,Entire home/apt,75.0,3,159,2020-01-01,1.54,1,328,Madrid,1
724700,Embajadores,40.4107,-3.70253,Entire home/apt,89.0,30,32,2020-12-01,0.43,3,0,Madrid,1
724901,Vallehermoso,40.43998,-3.71405,Entire home/apt,150.0,365,0,,0.0,2,365,Madrid,0
727588,San Diego,40.39368,-3.66975,Entire home/apt,44.0,30,22,2020-03-31,0.32,4,334,Madrid,1
730347,Sol,40.41534,-3.70757,Entire home/apt,140.0,2,159,2020-02-16,1.63,4,227,Madrid,1
730502,Palacio,40.41826,-3.71244,Entire home/apt,79.0,1,24,2019-11-24,0.31,4,333,Madrid,1
730746,Universidad,40.42881,-3.70401,Entire home/apt,130.0,3,64,2020-01-03,0.65,1,267,Madrid,1
733365,Arapiles,40.43653,-3.70421,Private room,27.0,2,50,2020-03-12,0.6,1,318,Madrid,1
734053,Ibiza,40.41731,-3.6731,Private room,50.0,30,4,2020-05-26,0.07,1,365,Madrid,1
738837,Embajadores,40.40812,-3.70531,Entire home/apt,40.0,3,135,2021-04-04,1.48,1,48,Madrid,1
743650,Embajadores,40.41102,-3.70083,Private room,26.0,2,255,2020-02-03,2.57,1,364,Madrid,1
745459,Acacias,40.40449,-3.70463,Private room,35.0,1,17,2016-09-24,0.21,5,1,Madrid,1
